CodeTellus,Sessions,Visiteurs
25087505,1,1
25087642,1,1
25087680,1,1
25087925,1,1
25088090,1,1
25088359,1,1
25088526,1,1
25088540,1,1
25088632,1,1
25088700,1,1
25088748,1,1
25088823,1,1
25089011,1,1
25089073,1,1
25089103,1,1
25089158,1,1
25089196,1,1
25089240,1,1
25089349,1,1
25089455,1,1
25089622,1,1
25089851,1,1
25090017,1,1
25092066,1,1
25109153,1,1
25109191,1,1
25110036,1,1
25110111,1,1
25111996,1,1
25112023,1,1
25112160,1,1
25112177,1,1
25112184,1,1
25112191,1,1
25112214,1,1
25112412,1,1
25112535,1,1
25112580,1,1
25112672,1,1
25112979,1,1
25112986,1,1
25113433,1,1
25113488,1,1
25113594,1,1
25113839,1,1
25113921,1,1
25113969,1,1
25114164,1,1
25114317,1,1
25114348,1,1
25114621,1,1
25114928,1,1
25117929,1,1
25118087,1,1
25118131,1,1
25118193,1,1
25118230,1,1
25118308,1,1
25118346,1,1
25118490,1,1
25118568,1,1
25118612,1,1
25118667,1,1
25118674,1,1
25118681,1,1
25118704,1,1
25118711,1,1
25118735,1,1
25118742,1,1
25118766,1,1
25118773,1,1
25118827,1,1
25118834,1,1
25118919,1,1
25118926,1,1
25118957,1,1
25119015,1,1
25119022,1,1
25119084,1,1
25119107,1,1
25119145,1,1
25119299,1,1
25119305,1,1
25119336,1,1
25119343,1,1
25120738,1,1
25120769,1,1
25120875,1,1
25121988,1,1
25122121,1,1
25123722,1,1
25127317,1,1
25127461,1,1
25128628,1,1
25130966,1,1
25134735,1,1
25137040,1,1
25137064,1,1
25138153,1,1
25138887,1,1
25140279,1,1
25140545,1,1
25140606,1,1
25140613,1,1
25140620,1,1
25142945,1,1
25143058,1,1
25162967,1,1
25162974,1,1
25167443,1,1
25167467,1,1
25167535,1,1
25167771,1,1
25168501,1,1
25169041,1,1
25169461,1,1
25169584,1,1
25169607,1,1
25169997,1,1
25170672,1,1
25170702,1,1
25171044,1,1
25171280,1,1
25171525,1,1
25171693,1,1
25171716,1,1
25171921,1,1
25172041,1,1
25172126,1,1
25172386,1,1
25172492,1,1
25172997,1,1
25173321,1,1
25173536,1,1
25173765,1,1
25174106,1,1
25175240,1,1
25175295,1,1
25175301,1,1
25175349,1,1
25175462,1,1
25175547,1,1
25175554,1,1
25176476,1,1
25176797,1,1
25177411,1,1
25177596,1,1
25178104,1,1
25178128,1,1
25178388,1,1
25178869,1,1
25178883,1,1
25178920,1,1
25178944,1,1
25179323,1,1
25179354,1,1
25179361,1,1
25179767,1,1
25180251,1,1
25180305,1,1
25192018,1,1
25192032,1,1
25197853,1,1
25198027,1,1
25199925,1,1
25201338,1,1
25201666,1,1
25203097,1,1
25204490,1,1
25204513,1,1
25205534,1,1
25205626,1,1
25207194,1,1
25207293,1,1
25209297,1,1
25209532,1,1
25209716,1,1
25209860,1,1
25209884,1,1
25210118,1,1
25210545,1,1
25211085,1,1
25211306,1,1
25211351,1,1
25214864,1,1
25215854,1,1
25216080,1,1
25218541,1,1
25218855,1,1
25219043,1,1
25220148,1,1
25222265,1,1
25228168,1,1
25236712,1,1
25236767,1,1
25242614,1,1
25242737,1,1
25242843,1,1
25243741,1,1
25248814,1,1
25249750,1,1
25249798,1,1
25249910,1,1
25255560,1,1
25255621,1,1
25255676,1,1
25255720,1,1
25271126,1,1
25277203,1,1
25277210,1,1
25277258,1,1
25277807,1,1
25277838,1,1
25279818,1,1
25282474,1,1
25282733,1,1
25282740,1,1
25285789,1,1
25285833,1,1
25285871,1,1
25285925,1,1
25285963,1,1
25285987,1,1
25286045,1,1
25286205,1,1
25286533,1,1
25286540,1,1
25286557,1,1
25286564,1,1
25286595,1,1
25286663,1,1
25286731,1,1
25286748,1,1
25286762,1,1
25286786,1,1
25286878,1,1
25286885,1,1
25286915,1,1
25286946,1,1
25287035,1,1
25289213,1,1
25289480,1,1
25289640,1,1
25289657,1,1
25289725,1,1
25289749,1,1
25289916,1,1
25289947,1,1
25291087,1,1
25301007,1,1
25306132,1,1
25306415,1,1
25306927,1,1
25307320,1,1
25307641,1,1
25307764,1,1
25307771,1,1
25308150,1,1
25308860,1,1
25309058,1,1
25309164,1,1
25309355,1,1
25309386,1,1
25309416,1,1
25309607,1,1
25309638,1,1
25309973,1,1
25310047,1,1
25310139,1,1
25310214,1,1
25310320,1,1
25310924,1,1
25311624,1,1
25311808,1,1
25311945,1,1
25311969,1,1
25312997,1,1
25313017,1,1
25313697,1,1
25313765,1,1
25313901,1,1
25313970,1,1
25314083,1,1
25314113,1,1
25314526,1,1
25314861,1,1
25314915,1,1
25315134,1,1
25315400,1,1
25315417,1,1
25315424,1,1
25315493,1,1
25315554,1,1
25315592,1,1
25315998,1,1
25316100,1,1
25317343,1,1
25317367,1,1
25317435,1,1
25317558,1,1
25318029,1,1
25334593,1,1
25334913,1,1
25357653,1,1
25357714,1,1
25358490,1,1
25358612,1,1
25361568,1,1
25362152,1,1
25362305,1,1
25362534,1,1
25362626,1,1
25365832,1,1
25377798,1,1
25377804,1,1
25377996,1,1
25378016,1,1
25378030,1,1
25379518,1,1
25380408,1,1
25380507,1,1
25381931,1,1
25382556,1,1
25382563,1,1
25382570,1,1
25382587,1,1
25382600,1,1
25382662,1,1
25382686,1,1
25382822,1,1
25382907,1,1
25384055,1,1
25384437,1,1
25384666,1,1
25384963,1,1
25385052,1,1
25385083,1,1
25385090,1,1
25385625,1,1
25385632,1,1
25385861,1,1
25386165,1,1
25386288,1,1
25386325,1,1
25386691,1,1
25387520,1,1
25387544,1,1
25387568,1,1
25387827,1,1
25387834,1,1
25388251,1,1
25388282,1,1
25388329,1,1
25388336,1,1
25388343,1,1
25388411,1,1
25388527,1,1
25388657,1,1
25388787,1,1
25388930,1,1
25389104,1,1
25389968,1,1
25390148,1,1
25391039,1,1
25391435,1,1
25391756,1,1
25391770,1,1
25391879,1,1
25392166,1,1
25392470,1,1
25392487,1,1
25392548,1,1
25392609,1,1
25392616,1,1
25393408,1,1
25393569,1,1
25393637,1,1
25393927,1,1
25394382,1,1
25395136,1,1
25395143,1,1
25395396,1,1
25395433,1,1
25395495,1,1
25395518,1,1
25395716,1,1
25395877,1,1
25395891,1,1
25396362,1,1
25396638,1,1
25396652,1,1
25396898,1,1
25397208,1,1
25397338,1,1
25397468,1,1
25397635,1,1
25397734,1,1
25397758,1,1
25397796,1,1
25398007,1,1
25398090,1,1
25398359,1,1
25398458,1,1
25398540,1,1
25398601,1,1
25398663,1,1
25399141,1,1
25399530,1,1
25399646,1,1
25399738,1,1
25400076,1,1
25400090,1,1
25400175,1,1
25400397,1,1
25400526,1,1
25401073,1,1
25401196,1,1
25401233,1,1
25401370,1,1
25401516,1,1
25401677,1,1
25401738,1,1
25401820,1,1
25402469,1,1
25402704,1,1
25402742,1,1
25403879,1,1
25404425,1,1
25404838,1,1
25404845,1,1
25404883,1,1
25405101,1,1
25405163,1,1
25405552,1,1
25408881,1,1
25408904,1,1
25409161,1,1
25410006,1,1
25410372,1,1
25410389,1,1
25410525,1,1
25410587,1,1
25411225,1,1
25421248,1,1
25421293,1,1
25421323,1,1
25421439,1,1
25421484,1,1
25423006,1,1
25423044,1,1
25423167,1,1
25423204,1,1
25426182,1,1
25428797,1,1
25429473,1,1
25430868,1,1
25430905,1,1
25431261,1,1
25432008,1,1
25432015,1,1
25432268,1,1
25441147,1,1
25444674,1,1
25445336,1,1
25445343,1,1
25445442,1,1
25448771,1,1
25478648,1,1
25489514,1,1
25491401,1,1
25491487,1,1
25491494,1,1
25491593,1,1
25502411,1,1
25502435,1,1
25502466,1,1
25504170,1,1
25505559,1,1
25505603,1,1
25505634,1,1
25508680,1,1
25508703,1,1
25508734,1,1
25508765,1,1
25509830,1,1
25509908,1,1
25509915,1,1
25509946,1,1
25510058,1,1
25510102,1,1
25510119,1,1
25510270,1,1
25510355,1,1
25510386,1,1
25523829,1,1
25523942,1,1
25523966,1,1
25523973,1,1
25524024,1,1
25524116,1,1
25524147,1,1
25524215,1,1
25549126,1,1
25549416,1,1
25549799,1,1
25550344,1,1
25550467,1,1
25550504,1,1
25550849,1,1
25550955,1,1
25551150,1,1
25551235,1,1
25551303,1,1
25551495,1,1
25551617,1,1
25552416,1,1
25552669,1,1
25552782,1,1
25552812,1,1
25553130,1,1
25553192,1,1
25553703,1,1
25553734,1,1
25554212,1,1
25555837,1,1
25555868,1,1
25555882,1,1
25556667,1,1
25556728,1,1
25571851,1,1
25571912,1,1
25572162,1,1
25572377,1,1
25572742,1,1
25572759,1,1
25572797,1,1
25573114,1,1
25573121,1,1
25573220,1,1
25573299,1,1
25573305,1,1
25573381,1,1
25573510,1,1
25573541,1,1
25573589,1,1
25573718,1,1
25573756,1,1
25573824,1,1
25574050,1,1
25574371,1,1
25574951,1,1
25575231,1,1
25575453,1,1
25575583,1,1
25575637,1,1
25575989,1,1
25576047,1,1
25576078,1,1
25576245,1,1
25576252,1,1
25576979,1,1
25577068,1,1
25577501,1,1
25577594,1,1
25577600,1,1
25577679,1,1
25577723,1,1
25577785,1,1
25578010,1,1
25578065,1,1
25578973,1,1
25579147,1,1
25579758,1,1
25583274,1,1
25586961,1,1
25593716,1,1
25593907,1,1
25594560,1,1
25595901,1,1
25596175,1,1
25599978,1,1
25603828,1,1
25608540,1,1
25608601,1,1
25612370,1,1
25613384,1,1
25617009,1,1
25617108,1,1
25617115,1,1
25617122,1,1
25617436,1,1
25617450,1,1
25617566,1,1
25617573,1,1
25617641,1,1
25617658,1,1
25617757,1,1
25617771,1,1
25617795,1,1
25618099,1,1
25618136,1,1
25618334,1,1
25618358,1,1
25618389,1,1
25618426,1,1
25618655,1,1
25618679,1,1
25618709,1,1
25618723,1,1
25618907,1,1
25619362,1,1
25619379,1,1
25619447,1,1
25619508,1,1
25619553,1,1
25619614,1,1
25619881,1,1
25620337,1,1
25620368,1,1
25620603,1,1
25620627,1,1
25620696,1,1
25620702,1,1
25620801,1,1
25620832,1,1
25620863,1,1
25621068,1,1
25621143,1,1
25621334,1,1
25621495,1,1
25621556,1,1
25622065,1,1
25622317,1,1
25622492,1,1
25622621,1,1
25623123,1,1
25623161,1,1
25623246,1,1
25623291,1,1
25623413,1,1
25623420,1,1
25623451,1,1
25623468,1,1
25623628,1,1
25623864,1,1
25623871,1,1
25623918,1,1
25623949,1,1
25623987,1,1
25624007,1,1
25624083,1,1
25624298,1,1
25624502,1,1
25624519,1,1
25624564,1,1
25624571,1,1
25624731,1,1
25624809,1,1
25624830,1,1
25624946,1,1
25625493,1,1
25625554,1,1
25625561,1,1
25625608,1,1
25625615,1,1
25625639,1,1
25626292,1,1
25626322,1,1
25626384,1,1
25626605,1,1
25626629,1,1
25626667,1,1
25626919,1,1
25626971,1,1
25627114,1,1
25627176,1,1
25627961,1,1
25628258,1,1
25628371,1,1
25629200,1,1
25629217,1,1
25629224,1,1
25629316,1,1
25630442,1,1
25630596,1,1
25630763,1,1
25630862,1,1
25631029,1,1
25631050,1,1
25631500,1,1
25631685,1,1
25631838,1,1
25631968,1,1
25632422,1,1
25632712,1,1
25635713,1,1
25659009,1,1
25659016,1,1
25659030,1,1
25659092,1,1
25659207,1,1
25659689,1,1
25659696,1,1
25659702,1,1
25659740,1,1
25659856,1,1
25660067,1,1
25660173,1,1
25660180,1,1
25660418,1,1
25660616,1,1
25660623,1,1
25660654,1,1
25660715,1,1
25660760,1,1
25660777,1,1
25660791,1,1
25660814,1,1
25660821,1,1
25660920,1,1
25660968,1,1
25660975,1,1
25660982,1,1
25661309,1,1
25661316,1,1
25661903,1,1
25662214,1,1
25662245,1,1
25662269,1,1
25662276,1,1
25662375,1,1
25662504,1,1
25662955,1,1
25663211,1,1
25663259,1,1
25663617,1,1
25663631,1,1
25663860,1,1
25663877,1,1
25663921,1,1
25664379,1,1
25664645,1,1
25666144,1,1
25666618,1,1
25666724,1,1
25666977,1,1
25666984,1,1
25667011,1,1
25667073,1,1
25667127,1,1
25667967,1,1
25668056,1,1
25668070,1,1
25668087,1,1
25668216,1,1
25668278,1,1
25668360,1,1
25669039,1,1
25669091,1,1
25671063,1,1
25671254,1,1
25672060,1,1
25672084,1,1
25672381,1,1
25675863,1,1
25675887,1,1
25678598,1,1
25681291,1,1
25681635,1,1
25681765,1,1
25681987,1,1
25681994,1,1
25682076,1,1
25683073,1,1
25683110,1,1
25683134,1,1
25683141,1,1
25683196,1,1
25684537,1,1
25684667,1,1
25684803,1,1
25685664,1,1
25685701,1,1
25685770,1,1
25685817,1,1
25685855,1,1
25685923,1,1
25686166,1,1
25686289,1,1
25686364,1,1
25686388,1,1
25686432,1,1
25686531,1,1
25693430,1,1
25694161,1,1
25696042,1,1
25698282,1,1
25698848,1,1
25704129,1,1
25705591,1,1
25706017,1,1
25716641,1,1
25716924,1,1
25717082,1,1
25717105,1,1
25717143,1,1
25717181,1,1
25717259,1,1
25717341,1,1
25717778,1,1
25718317,1,1
25718461,1,1
25718508,1,1
25719536,1,1
25719864,1,1
25720433,1,1
25722260,1,1
25722284,1,1
25724202,1,1
25724714,1,1
25725711,1,1
25725827,1,1
25725872,1,1
25726053,1,1
25726497,1,1
25727166,1,1
25728170,1,1
25728392,1,1
25728873,1,1
25728996,1,1
25729962,1,1
25730449,1,1
25730807,1,1
25731521,1,1
25732016,1,1
25732641,1,1
25732856,1,1
25733136,1,1
25733143,1,1
25733808,1,1
25733822,1,1
25733846,1,1
25734379,1,1
25735215,1,1
25735413,1,1
25735871,1,1
25735963,1,1
25736489,1,1
25736595,1,1
25736601,1,1
25736649,1,1
25736908,1,1
25736960,1,1
25737226,1,1
25744552,1,1
25744590,1,1
25744743,1,1
25744941,1,1
25744989,1,1
25745375,1,1
25745467,1,1
25745498,1,1
25745559,1,1
25745757,1,1
25745771,1,1
25745818,1,1
25748727,1,1
25748765,1,1
25748796,1,1
25748833,1,1
25748840,1,1
25748857,1,1
25748956,1,1
25748963,1,1
25749069,1,1
25749366,1,1
25749434,1,1
25749465,1,1
25749472,1,1
25749496,1,1
25749625,1,1
25749731,1,1
25749748,1,1
25749793,1,1
25749915,1,1
25750010,1,1
25750089,1,1
25750119,1,1
25750195,1,1
25750201,1,1
25750645,1,1
25750850,1,1
25750867,1,1
25750881,1,1
25750997,1,1
25751024,1,1
25751468,1,1
25751499,1,1
25751772,1,1
25752380,1,1
25752496,1,1
25752540,1,1
25752557,1,1
25752564,1,1
25752601,1,1
25752670,1,1
25752694,1,1
25752816,1,1
25752823,1,1
25753509,1,1
25753547,1,1
25754391,1,1
25754483,1,1
25754605,1,1
25754643,1,1
25754735,1,1
25754742,1,1
25754759,1,1
25755176,1,1
25755206,1,1
25755503,1,1
25755602,1,1
25755756,1,1
25756227,1,1
25756364,1,1
25756371,1,1
25756388,1,1
25756401,1,1
25756470,1,1
25756531,1,1
25756791,1,1
25757781,1,1
25758597,1,1
25760026,1,1
25761412,1,1
25761528,1,1
25762990,1,1
25767353,1,1
25767360,1,1
25768701,1,1
25770971,1,1
25771374,1,1
25771565,1,1
25771572,1,1
25771596,1,1
25773286,1,1
25773316,1,1
25773958,1,1
25774047,1,1
25774054,1,1
25774061,1,1
25774115,1,1
25774122,1,1
25774214,1,1
25774221,1,1
25774252,1,1
25777390,1,1
25778588,1,1
25778663,1,1
25778724,1,1
25778779,1,1
25778823,1,1
25778892,1,1
25778915,1,1
25778922,1,1
25778960,1,1
25801606,1,1
25801965,1,1
25802597,1,1
25802627,1,1
25802634,1,1
25802665,1,1
25802672,1,1
25802740,1,1
25802825,1,1
25802887,1,1
25803365,1,1
25803457,1,1
25803464,1,1
25803471,1,1
25803648,1,1
25803662,1,1
25803686,1,1
25805581,1,1
25806861,1,1
25806892,1,1
25807585,1,1
25807592,1,1
25807608,1,1
25807615,1,1
25808506,1,1
25808834,1,1
25809428,1,1
25810103,1,1
25810141,1,1
25810158,1,1
25811308,1,1
25811988,1,1
25812084,1,1
25812251,1,1
25812275,1,1
25812329,1,1
25812763,1,1
25813609,1,1
25814248,1,1
25814552,1,1
25814569,1,1
25814620,1,1
25814644,1,1
25814712,1,1
25814880,1,1
25814910,1,1
25815788,1,1
25815894,1,1
25815931,1,1
25816525,1,1
25817065,1,1
25817676,1,1
25817706,1,1
25817737,1,1
25817744,1,1
25817775,1,1
25818994,1,1
25819236,1,1
25819915,1,1
25819991,1,1
25820478,1,1
25821079,1,1
25821086,1,1
25821215,1,1
25821833,1,1
25822816,1,1
25823936,1,1
25825152,1,1
25840131,1,1
25842036,1,1
25842647,1,1
25843071,1,1
25843361,1,1
25843668,1,1
25844023,1,1
25844207,1,1
25844740,1,1
25844757,1,1
25845556,1,1
25845563,1,1
25845747,1,1
25845891,1,1
25845907,1,1
25845983,1,1
25848021,1,1
25848076,1,1
25848816,1,1
25849011,1,1
25849059,1,1
25849073,1,1
25849721,1,1
25851663,1,1
25852769,1,1
25853278,1,1
25853308,1,1
25853339,1,1
25853568,1,1
25854077,1,1
25854213,1,1
25855081,1,1
25858389,1,1
25858457,1,1
25858549,1,1
25858631,1,1
25858754,1,1
25858792,1,1
25858846,1,1
25858853,1,1
25859003,1,1
25859027,1,1
25859096,1,1
25859591,1,1
25866933,1,1
25880250,1,1
25909128,1,1
25913958,1,1
25913965,1,1
25914122,1,1
25914313,1,1
25914320,1,1
25914818,1,1
25914870,1,1
25914894,1,1
25915075,1,1
25915082,1,1
25915099,1,1
25915235,1,1
25915259,1,1
25915808,1,1
25916294,1,1
25916522,1,1
25916539,1,1
25916546,1,1
25916669,1,1
25916676,1,1
25916690,1,1
25916706,1,1
25916768,1,1
25916799,1,1
25916812,1,1
25916997,1,1
25917031,1,1
25917123,1,1
25919295,1,1
25919356,1,1
25919363,1,1
25919394,1,1
25919424,1,1
25919479,1,1
25919486,1,1
25919516,1,1
25919547,1,1
25919554,1,1
25919578,1,1
25919592,1,1
25919622,1,1
25919639,1,1
25919653,1,1
25919707,1,1
25919714,1,1
25919721,1,1
25919769,1,1
25919790,1,1
25919813,1,1
25919820,1,1
25919844,1,1
25919936,1,1
25919943,1,1
25919950,1,1
25920000,1,1
25920017,1,1
25920055,1,1
25920130,1,1
25920178,1,1
25920215,1,1
25920253,1,1
25920390,1,1
25920482,1,1
25920536,1,1
25920581,1,1
25920611,1,1
25921274,1,1
25921311,1,1
25921373,1,1
25921380,1,1
25921441,1,1
25921489,1,1
25921502,1,1
25921519,1,1
25921557,1,1
25921687,1,1
25921717,1,1
25926705,1,1
25929379,1,1
25929386,1,1
25929508,1,1
25933659,1,1
25933680,1,1
25933710,1,1
25933727,1,1
25933741,1,1
25933826,1,1
25934120,1,1
25934199,1,1
25934243,1,1
25934359,1,1
25934557,1,1
25935356,1,1
25935479,1,1
25935769,1,1
25935837,1,1
25935868,1,1
25935899,1,1
25935929,1,1
25935950,1,1
25936001,1,1
25936032,1,1
25936056,1,1
25936063,1,1
25936087,1,1
25936100,1,1
25936131,1,1
25936247,1,1
25936261,1,1
25936278,1,1
25936285,1,1
25936339,1,1
25936360,1,1
25936391,1,1
25936704,1,1
25936773,1,1
25936780,1,1
25936872,1,1
25936902,1,1
25936957,1,1
25937015,1,1
25937022,1,1
25937039,1,1
25937985,1,1
25938012,1,1
25938043,1,1
25938432,1,1
25938456,1,1
25938470,1,1
25938517,1,1
25938654,1,1
25938920,1,1
25938937,1,1
25940411,1,1
25940435,1,1
25940442,1,1
25940473,1,1
25940619,1,1
25940626,1,1
25940800,1,1
25940985,1,1
25941067,1,1
25951530,1,1
25951721,1,1
25951820,1,1
25951967,1,1
25952032,1,1
25952049,1,1
25952773,1,1
25952841,1,1
25952919,1,1
25953510,1,1
25953534,1,1
25953626,1,1
25953862,1,1
25954647,1,1
25954654,1,1
25955293,1,1
25955347,1,1
25956009,1,1
25956047,1,1
25956122,1,1
25957679,1,1
25957846,1,1
25958225,1,1
25958256,1,1
25958577,1,1
25958652,1,1
25958751,1,1
25958829,1,1
25958850,1,1
25958959,1,1
25959000,1,1
25959055,1,1
25959079,1,1
25959208,1,1
25959338,1,1
25961188,1,1
25961508,1,1
25961560,1,1
25962352,1,1
25962406,1,1
25962468,1,1
25963854,1,1
25963977,1,1
25963984,1,1
25965032,1,1
25965261,1,1
25965933,1,1
25965940,1,1
25966169,1,1
25967654,1,1
25968712,1,1
25968859,1,1
25969764,1,1
25969801,1,1
25970906,1,1
25970920,1,1
25971057,1,1
25971910,1,1
25971972,1,1
25971996,1,1
25974331,1,1
25975178,1,1
25975710,1,1
25976281,1,1
25977066,1,1
25977141,1,1
25977370,1,1
25977578,1,1
25978520,1,1
25981940,1,1
25982008,1,1
25982107,1,1
25983722,1,1
25983999,1,1
25987669,1,1
25988215,1,1
25988338,1,1
25988383,1,1
25991253,1,1
25992465,1,1
25992564,1,1
25992748,1,1
25993653,1,1
25993684,1,1
25993707,1,1
25993714,1,1
25993721,1,1
25994469,1,1
25994520,1,1
25994605,1,1
25994957,1,1
25994971,1,1
25994988,1,1
25996890,1,1
25997057,1,1
25998214,1,1
25998313,1,1
25998399,1,1
25998429,1,1
25998443,1,1
25998450,1,1
25998795,1,1
25998870,1,1
25998948,1,1
25999495,1,1
26000763,1,1
26000848,1,1
26000879,1,1
26000893,1,1
26001944,1,1
26002026,1,1
26002064,1,1
26002071,1,1
26017068,1,1
26021119,1,1
26021140,1,1
26021188,1,1
26021256,1,1
26021379,1,1
26021409,1,1
26021430,1,1
26021447,1,1
26022666,1,1
26032658,1,1
26032702,1,1
26032719,1,1
26044088,1,1
26044521,1,1
26044538,1,1
26044569,1,1
26044576,1,1
26045085,1,1
26045108,1,1
26045467,1,1
26045573,1,1
26045597,1,1
26045733,1,1
26046105,1,1
26046112,1,1
26046198,1,1
26046204,1,1
26046341,1,1
26046358,1,1
26046365,1,1
26046518,1,1
26046549,1,1
26047454,1,1
26047485,1,1
26047713,1,1
26048413,1,1
26048420,1,1
26048444,1,1
26048482,1,1
26048925,1,1
26049656,1,1
26049687,1,1
26049809,1,1
26051093,1,1
26051123,1,1
26052052,1,1
26052236,1,1
26052311,1,1
26052366,1,1
26052847,1,1
26053271,1,1
26053394,1,1
26053707,1,1
26054865,1,1
26054872,1,1
26054919,1,1
26055091,1,1
26055954,1,1
26055978,1,1
26056531,1,1
26059631,1,1
26060989,1,1
26061320,1,1
26061566,1,1
26061672,1,1
26061788,1,1
26069548,1,1
26069630,1,1
26069661,1,1
26071329,1,1
26071398,1,1
26071725,1,1
26072265,1,1
26072272,1,1
26072449,1,1
26072487,1,1
26072494,1,1
26074368,1,1
26074498,1,1
26074559,1,1
26074597,1,1
26074627,1,1
26074702,1,1
26075044,1,1
26075051,1,1
26075068,1,1
26075082,1,1
26075150,1,1
26075273,1,1
26075631,1,1
26075655,1,1
26075839,1,1
26075860,1,1
26075877,1,1
26075907,1,1
26075921,1,1
26076119,1,1
26076249,1,1
26077161,1,1
26079325,1,1
26080833,1,1
26086712,1,1
26086736,1,1
26086750,1,1
26097503,1,1
26097510,1,1
26097527,1,1
26098166,1,1
26098685,1,1
26104997,1,1
26105888,1,1
26105949,1,1
26106090,1,1
26107813,1,1
26107882,1,1
26111360,1,1
26117751,1,1
26117911,1,1
26117942,1,1
26118024,1,1
26120683,1,1
26120850,1,1
26120881,1,1
26120935,1,1
26120973,1,1
26121031,1,1
26121130,1,1
26121505,1,1
26122205,1,1
26122212,1,1
26122298,1,1
